[2026-07-04T14:34:48.366+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T14:34:48.425+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.438+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.440+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-07-04T14:56:24.322+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190525361823.parquet -> @products stage
[2026-07-04T14:56:25.042+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190525577234.parquet -> @products stage
[2026-07-04T14:56:25.650+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190525751263.parquet -> @products stage
[2026-07-04T14:56:26.266+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190525990052.parquet -> @products stage
[2026-07-04T14:56:26.882+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190526150505.parquet -> @products stage
[2026-07-04T14:56:27.494+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190526303829.parquet -> @products stage
[2026-07-04T14:56:28.115+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190526503032.parquet -> @products stage
[2026-07-04T14:56:28.830+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190526697484.parquet -> @products stage
[2026-07-04T14:56:29.365+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190526967633.parquet -> @products stage
[2026-07-04T14:56:30.056+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190527276526.parquet -> @products stage
[2026-07-04T14:56:30.670+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190527492797.parquet -> @products stage
[2026-07-04T14:56:31.289+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190527671176.parquet -> @products stage
[2026-07-04T14:56:32.412+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190527873298.parquet -> @products stage
[2026-07-04T14:56:33.029+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190528077439.parquet -> @products stage
[2026-07-04T14:56:33.747+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190528265165.parquet -> @products stage
[2026-07-04T14:56:34.459+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190528396267.parquet -> @products stage
[2026-07-04T14:56:35.073+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190528581713.parquet -> @products stage
[2026-07-04T14:56:35.688+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190528710311.parquet -> @products stage
[2026-07-04T14:56:36.307+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190528833429.parquet -> @products stage
[2026-07-04T14:56:36.865+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190528980653.parquet -> @products stage
[2026-07-04T14:56:37.536+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190529157644.parquet -> @products stage
[2026-07-04T14:56:38.245+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190529330373.parquet -> @products stage
[2026-07-04T14:56:38.860+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190529495667.parquet -> @products stage
[2026-07-04T14:56:39.476+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190529644991.parquet -> @products stage
[2026-07-04T14:56:40.090+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190529796184.parquet -> @products stage
[2026-07-04T14:56:40.703+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190529937711.parquet -> @products stage
[2026-07-04T14:56:41.418+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190530081816.parquet -> @products stage
[2026-07-04T14:56:42.035+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190530247718.parquet -> @products stage
[2026-07-04T14:56:42.650+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190530413919.parquet -> @products stage
[2026-07-04T14:56:43.260+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190530561245.parquet -> @products stage
[2026-07-04T14:56:43.877+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190530714544.parquet -> @products stage
[2026-07-04T14:56:44.595+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190530848261.parquet -> @products stage
[2026-07-04T14:56:45.308+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531001980.parquet -> @products stage
[2026-07-04T14:56:45.922+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531140654.parquet -> @products stage
[2026-07-04T14:56:46.431+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531263217.parquet -> @products stage
[2026-07-04T14:56:47.004+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531375477.parquet -> @products stage
[2026-07-04T14:56:47.663+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531508599.parquet -> @products stage
[2026-07-04T14:56:48.184+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531648223.parquet -> @products stage
[2026-07-04T14:56:48.794+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531775706.parquet -> @products stage
[2026-07-04T14:56:49.364+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531886042.parquet -> @products stage
[2026-07-04T14:56:49.934+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190531991248.parquet -> @products stage
[2026-07-04T14:56:50.509+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190532090630.parquet -> @products stage
[2026-07-04T14:56:51.042+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190532185217.parquet -> @products stage
[2026-07-04T14:56:51.658+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190532288748.parquet -> @products stage
[2026-07-04T14:56:52.173+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190532376212.parquet -> @products stage
[2026-07-04T14:56:52.763+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533226619.parquet -> @products stage
[2026-07-04T14:56:53.298+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533301640.parquet -> @products stage
[2026-07-04T14:56:53.823+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533370923.parquet -> @products stage
[2026-07-04T14:56:54.429+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533448519.parquet -> @products stage
[2026-07-04T14:56:55.050+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533537480.parquet -> @products stage
[2026-07-04T14:56:55.755+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533628408.parquet -> @products stage
[2026-07-04T14:56:56.374+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533705522.parquet -> @products stage
[2026-07-04T14:56:56.986+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533777917.parquet -> @products stage
[2026-07-04T14:56:57.706+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533878681.parquet -> @products stage
[2026-07-04T14:56:58.319+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/products_190533970700.parquet -> @products stage
[2026-07-04T14:57:00.986+0000] {logging_mixin.py:188} INFO - Data loaded into products
[2026-07-04T14:57:01.694+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190214972918.parquet -> @reviews stage
[2026-07-04T14:57:02.310+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190215097605.parquet -> @reviews stage
[2026-07-04T14:57:02.924+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190215250245.parquet -> @reviews stage
[2026-07-04T14:57:03.501+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190215566650.parquet -> @reviews stage
[2026-07-04T14:57:04.157+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190215814538.parquet -> @reviews stage
[2026-07-04T14:57:04.773+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190216029623.parquet -> @reviews stage
[2026-07-04T14:57:05.382+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190216425333.parquet -> @reviews stage
[2026-07-04T14:57:06.001+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190216616589.parquet -> @reviews stage
[2026-07-04T14:57:06.715+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190216786694.parquet -> @reviews stage
[2026-07-04T14:57:07.328+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190216987218.parquet -> @reviews stage
[2026-07-04T14:57:07.934+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190217122746.parquet -> @reviews stage
[2026-07-04T14:57:08.516+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190217244865.parquet -> @reviews stage
[2026-07-04T14:57:09.144+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190217372770.parquet -> @reviews stage
[2026-07-04T14:57:09.792+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190217506147.parquet -> @reviews stage
[2026-07-04T14:57:10.293+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190217657387.parquet -> @reviews stage
[2026-07-04T14:57:10.909+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190217875949.parquet -> @reviews stage
[2026-07-04T14:57:11.525+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190218041233.parquet -> @reviews stage
[2026-07-04T14:57:12.142+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190218205395.parquet -> @reviews stage
[2026-07-04T14:57:12.858+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190218340649.parquet -> @reviews stage
[2026-07-04T14:57:13.469+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190218468013.parquet -> @reviews stage
[2026-07-04T14:57:14.087+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190218596271.parquet -> @reviews stage
[2026-07-04T14:57:14.701+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190218700720.parquet -> @reviews stage
[2026-07-04T14:57:15.312+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190218819429.parquet -> @reviews stage
[2026-07-04T14:57:15.929+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190218952037.parquet -> @reviews stage
[2026-07-04T14:57:16.540+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190219098926.parquet -> @reviews stage
[2026-07-04T14:57:17.155+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190219216765.parquet -> @reviews stage
[2026-07-04T14:57:17.771+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190219338608.parquet -> @reviews stage
[2026-07-04T14:57:18.347+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190219501986.parquet -> @reviews stage
[2026-07-04T14:57:19.003+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190219656033.parquet -> @reviews stage
[2026-07-04T14:57:19.612+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190219816732.parquet -> @reviews stage
[2026-07-04T14:57:20.229+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190219937352.parquet -> @reviews stage
[2026-07-04T14:57:20.843+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190220053034.parquet -> @reviews stage
[2026-07-04T14:57:21.456+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190220250956.parquet -> @reviews stage
[2026-07-04T14:57:22.076+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190220522645.parquet -> @reviews stage
[2026-07-04T14:57:22.687+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190220735968.parquet -> @reviews stage
[2026-07-04T14:57:23.301+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190220938936.parquet -> @reviews stage
[2026-07-04T14:57:23.919+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190221145816.parquet -> @reviews stage
[2026-07-04T14:57:24.453+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190221384431.parquet -> @reviews stage
[2026-07-04T14:57:25.150+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190221521023.parquet -> @reviews stage
[2026-07-04T14:57:25.763+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190221664852.parquet -> @reviews stage
[2026-07-04T14:57:26.320+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190221894163.parquet -> @reviews stage
[2026-07-04T14:57:26.993+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190222056747.parquet -> @reviews stage
[2026-07-04T14:57:27.561+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190222469395.parquet -> @reviews stage
[2026-07-04T14:57:28.221+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190222815487.parquet -> @reviews stage
[2026-07-04T14:57:28.830+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190223143496.parquet -> @reviews stage
[2026-07-04T14:57:29.451+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190223375689.parquet -> @reviews stage
[2026-07-04T14:57:30.015+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190223607708.parquet -> @reviews stage
[2026-07-04T14:57:30.594+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190223834879.parquet -> @reviews stage
[2026-07-04T14:57:31.191+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190224122162.parquet -> @reviews stage
[2026-07-04T14:57:31.801+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190224397530.parquet -> @reviews stage
[2026-07-04T14:57:32.420+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190224601385.parquet -> @reviews stage
[2026-07-04T14:57:33.137+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190224814461.parquet -> @reviews stage
[2026-07-04T14:57:33.751+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190225013340.parquet -> @reviews stage
[2026-07-04T14:57:34.367+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190225204835.parquet -> @reviews stage
[2026-07-04T14:57:35.079+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190225349570.parquet -> @reviews stage
[2026-07-04T14:57:35.693+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190225500104.parquet -> @reviews stage
[2026-07-04T14:57:36.308+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190225652754.parquet -> @reviews stage
[2026-07-04T14:57:36.928+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190225783561.parquet -> @reviews stage
[2026-07-04T14:57:37.643+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190225926939.parquet -> @reviews stage
[2026-07-04T14:57:38.252+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190226082741.parquet -> @reviews stage
[2026-07-04T14:57:38.867+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190226233161.parquet -> @reviews stage
[2026-07-04T14:57:39.580+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190226371894.parquet -> @reviews stage
[2026-07-04T14:57:40.196+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190226505901.parquet -> @reviews stage
[2026-07-04T14:57:40.813+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190226654223.parquet -> @reviews stage
[2026-07-04T14:57:41.425+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190226773778.parquet -> @reviews stage
[2026-07-04T14:57:42.142+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190226898736.parquet -> @reviews stage
[2026-07-04T14:57:42.857+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190227044817.parquet -> @reviews stage
[2026-07-04T14:57:43.474+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190227186872.parquet -> @reviews stage
[2026-07-04T14:57:44.197+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190227362023.parquet -> @reviews stage
